date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:22:17	306/306	---M-Z	200	added ('OK')	text/css	date:Tue,%2018%20Nov%202025%2006:16:15%20GMT	https://www.sozoseifoundation.org/sites/g/files/qhldwo12076/files/css/optimized/css_ht7sxmQu2oTKSoGWt1ndSu3IDPctjktF20Rb0cf9vn4.oGRZYK3hUnYKbO_AsDc2qVZcCaRslLLdOeVNpYW94w0.css?t5ws2n	C:/Users/EJ182LJ/Downloads/sites2/sozoseifoundation/www.sozoseifoundation.org/sites/g/files/qhldwo12076/files/css/optimized/css_ht7sxmQu2oTKSoGWt1ndSu3IDPctjktF20Rb0cf9vn4.oGRZYK3hUnYKbO_AsDc2qVZcCaRslLLdOeVNpYW94w09ca7.css	(from https://www.sozoseifoundation.org/)
18:22:18	104/104	---M-Z	200	added ('OK')	text/css	date:Tue,%2018%20Nov%202025%2006:16:15%20GMT	https://www.sozoseifoundation.org/sites/g/files/qhldwo12076/files/css/optimized/css_m0smgWnMf514_r7TQkN__Pmr-_EH0FhDUjHaC8_cg0Y.jiFd5LMGtWQL0RHvuL0HUhk6UP0nnDmlqEDhsWV3hZw.css?t5ws2n	C:/Users/EJ182LJ/Downloads/sites2/sozoseifoundation/www.sozoseifoundation.org/sites/g/files/qhldwo12076/files/css/optimized/css_m0smgWnMf514_r7TQkN__Pmr-_EH0FhDUjHaC8_cg0Y.jiFd5LMGtWQL0RHvuL0HUhk6UP0nnDmlqEDhsWV3hZw9ca7.css	(from https://www.sozoseifoundation.org/)
18:22:18	1359/1359	---M-Z	200	added ('OK')	text/css	date:Tue,%2018%20Nov%202025%2006:16:15%20GMT	https://www.sozoseifoundation.org/sites/g/files/qhldwo12076/files/css/optimized/css_9IddknSS13t2ZyGl1lrdq4Z3fnmU4_26LqVcG7jPJm8.FEwrmWV0ovFgA4SIWN6G3FrTSG-0_hSl1aedE0CG52M.css?t5ws2n	C:/Users/EJ182LJ/Downloads/sites2/sozoseifoundation/www.sozoseifoundation.org/sites/g/files/qhldwo12076/files/css/optimized/css_9IddknSS13t2ZyGl1lrdq4Z3fnmU4_26LqVcG7jPJm8.FEwrmWV0ovFgA4SIWN6G3FrTSG-0_hSl1aedE0CG52M9ca7.css	(from https://www.sozoseifoundation.org/)
18:22:19	285/285	---M-Z	200	added ('OK')	text/css	date:Tue,%2018%20Nov%202025%2006:16:15%20GMT	https://www.sozoseifoundation.org/sites/g/files/qhldwo12076/files/css/optimized/css_y2KkHmWi-iiWSvPhQM4xjMPJI2Kq5GDsavt625YsE1k.UlHsmm1_nMVLIFNj1w6zi_Z1F_jgKzrgToXJz1-Qgig.css?t5ws2n	C:/Users/EJ182LJ/Downloads/sites2/sozoseifoundation/www.sozoseifoundation.org/sites/g/files/qhldwo12076/files/css/optimized/css_y2KkHmWi-iiWSvPhQM4xjMPJI2Kq5GDsavt625YsE1k.UlHsmm1_nMVLIFNj1w6zi_Z1F_jgKzrgToXJz1-Qgig9ca7.css	(from https://www.sozoseifoundation.org/)
18:22:20	402/402	---M-Z	200	added ('OK')	text/css	date:Tue,%2018%20Nov%202025%2006:16:15%20GMT	https://www.sozoseifoundation.org/sites/g/files/qhldwo12076/files/css/optimized/css_o46CzKmvZWVf3RwRT952gosDfYneGHPAINcJDkXQKKw.NegrY1KQZCBYOWf1xFStGFkaJwbmNTZOwWLcjj0G6uA.css?t5ws2n	C:/Users/EJ182LJ/Downloads/sites2/sozoseifoundation/www.sozoseifoundation.org/sites/g/files/qhldwo12076/files/css/optimized/css_o46CzKmvZWVf3RwRT952gosDfYneGHPAINcJDkXQKKw.NegrY1KQZCBYOWf1xFStGFkaJwbmNTZOwWLcjj0G6uA9ca7.css	(from https://www.sozoseifoundation.org/)
18:22:20	96/96	---M-Z	200	added ('OK')	text/css	date:Tue,%2018%20Nov%202025%2006:16:16%20GMT	https://www.sozoseifoundation.org/sites/g/files/qhldwo12076/files/css/optimized/css_jro9FUjuN8bUVm-dn4S-fVOXWDw6GfZ4jFF67yqKvr8.Sk-ip5PYfIjxUJ83DbxAtt7sIYi2qRj5I2X4c7e8Vm0.css?t5ws2n	C:/Users/EJ182LJ/Downloads/sites2/sozoseifoundation/www.sozoseifoundation.org/sites/g/files/qhldwo12076/files/css/optimized/css_jro9FUjuN8bUVm-dn4S-fVOXWDw6GfZ4jFF67yqKvr8.Sk-ip5PYfIjxUJ83DbxAtt7sIYi2qRj5I2X4c7e8Vm09ca7.css	(from https://www.sozoseifoundation.org/)
18:22:21	95/95	---M-Z	200	added ('OK')	text/css	date:Tue,%2018%20Nov%202025%2006:16:16%20GMT	https://www.sozoseifoundation.org/sites/g/files/qhldwo12076/files/css/optimized/css_vnoMeoxaaLGzIou_V9Kktno_BnLheyZ-Zy2-FOj2Ops.kpMc62oK0cmz6PxvM1ud_W8MfI7jbwibsQJBwUKnj6o.css?t5ws2n	C:/Users/EJ182LJ/Downloads/sites2/sozoseifoundation/www.sozoseifoundation.org/sites/g/files/qhldwo12076/files/css/optimized/css_vnoMeoxaaLGzIou_V9Kktno_BnLheyZ-Zy2-FOj2Ops.kpMc62oK0cmz6PxvM1ud_W8MfI7jbwibsQJBwUKnj6o9ca7.css	(from https://www.sozoseifoundation.org/)
18:22:22	274/274	---M-Z	200	added ('OK')	text/css	date:Tue,%2018%20Nov%202025%2006:16:16%20GMT	https://www.sozoseifoundation.org/sites/g/files/qhldwo12076/files/css/optimized/css_4S2XvMVxhh1162PlqfEQeBQaubiYb-MN7lOIbBqXpXE.CsAauDK4Ec3C392vKLovHuPvO7ZIbLrrQkIm_ece5iU.css?t5ws2n	C:/Users/EJ182LJ/Downloads/sites2/sozoseifoundation/www.sozoseifoundation.org/sites/g/files/qhldwo12076/files/css/optimized/css_4S2XvMVxhh1162PlqfEQeBQaubiYb-MN7lOIbBqXpXE.CsAauDK4Ec3C392vKLovHuPvO7ZIbLrrQkIm_ece5iU9ca7.css	(from https://www.sozoseifoundation.org/)
18:22:23	270/270	---M-Z	200	added ('OK')	text/css	date:Tue,%2018%20Nov%202025%2006:16:16%20GMT	https://www.sozoseifoundation.org/sites/g/files/qhldwo12076/files/css/optimized/css_EqnnaMezCBOH6YcrQ38QIn0P5PWWSvg-HXqGXLk6UhQ.KZBkzzAnxe-rSrbfNF3hMC36Vi24PspRllNxk4SA9Ww.css?t5ws2n	C:/Users/EJ182LJ/Downloads/sites2/sozoseifoundation/www.sozoseifoundation.org/sites/g/files/qhldwo12076/files/css/optimized/css_EqnnaMezCBOH6YcrQ38QIn0P5PWWSvg-HXqGXLk6UhQ.KZBkzzAnxe-rSrbfNF3hMC36Vi24PspRllNxk4SA9Ww9ca7.css	(from https://www.sozoseifoundation.org/)
18:22:24	877/877	---M-Z	200	added ('OK')	text/css	date:Tue,%2018%20Nov%202025%2006:16:16%20GMT	https://www.sozoseifoundation.org/sites/g/files/qhldwo12076/files/css/optimized/css_d3ogRY7fV4G8Hj9ztz6WM686MrDqfMQU5ewlNnkbV1U.A4n9-U8_QJVjIJIcy2xAyVF3cBAH-V6hbNYZ7kbwFc4.css?t5ws2n	C:/Users/EJ182LJ/Downloads/sites2/sozoseifoundation/www.sozoseifoundation.org/sites/g/files/qhldwo12076/files/css/optimized/css_d3ogRY7fV4G8Hj9ztz6WM686MrDqfMQU5ewlNnkbV1U.A4n9-U8_QJVjIJIcy2xAyVF3cBAH-V6hbNYZ7kbwFc49ca7.css	(from https://www.sozoseifoundation.org/)
18:22:25	557/557	---M-Z	200	added ('OK')	text/css	date:Tue,%2018%20Nov%202025%2006:16:16%20GMT	https://www.sozoseifoundation.org/sites/g/files/qhldwo12076/files/css/optimized/css_4MbGDD09zXMiaSdgai7zf5Zry4cIquHKTiI26DHZFD8.2mNgp1qsab5wdrSlpKLQv707xKZ0u6LnqctpgDVxkVk.css?t5ws2n	C:/Users/EJ182LJ/Downloads/sites2/sozoseifoundation/www.sozoseifoundation.org/sites/g/files/qhldwo12076/files/css/optimized/css_4MbGDD09zXMiaSdgai7zf5Zry4cIquHKTiI26DHZFD8.2mNgp1qsab5wdrSlpKLQv707xKZ0u6LnqctpgDVxkVk9ca7.css	(from https://www.sozoseifoundation.org/)
18:22:26	255/255	---M-Z	200	added ('OK')	text/css	date:Tue,%2018%20Nov%202025%2006:16:16%20GMT	https://www.sozoseifoundation.org/sites/g/files/qhldwo12076/files/css/optimized/css_rqST7RlqY6jgCjogaMTorcWI2MBPaDDrbwfxUNmLDZM.0Qb5zpcCHmzpoF5ZOnDsfklWZn6rg3JsnrG0c7cJ-44.css?t5ws2n	C:/Users/EJ182LJ/Downloads/sites2/sozoseifoundation/www.sozoseifoundation.org/sites/g/files/qhldwo12076/files/css/optimized/css_rqST7RlqY6jgCjogaMTorcWI2MBPaDDrbwfxUNmLDZM.0Qb5zpcCHmzpoF5ZOnDsfklWZn6rg3JsnrG0c7cJ-449ca7.css	(from https://www.sozoseifoundation.org/)
18:22:27	463/463	---M-Z	200	added ('OK')	text/css	date:Tue,%2018%20Nov%202025%2006:16:17%20GMT	https://www.sozoseifoundation.org/sites/g/files/qhldwo12076/files/css/optimized/css_V7_5j6X6-ZXUSwrIy0UxLbhQhQ18plAkSn4n6_XrtFA.Sck_lNbYeezb7aVdHY3eDiALslpy4_064Lw7lYxl1bo.css?t5ws2n	C:/Users/EJ182LJ/Downloads/sites2/sozoseifoundation/www.sozoseifoundation.org/sites/g/files/qhldwo12076/files/css/optimized/css_V7_5j6X6-ZXUSwrIy0UxLbhQhQ18plAkSn4n6_XrtFA.Sck_lNbYeezb7aVdHY3eDiALslpy4_064Lw7lYxl1bo9ca7.css	(from https://www.sozoseifoundation.org/)
18:22:28	434/434	---M-Z	200	added ('OK')	text/css	date:Tue,%2018%20Nov%202025%2006:17:27%20GMT	https://www.sozoseifoundation.org/sites/g/files/qhldwo12076/files/css/optimized/css_RPwu-z18hkkrgOHREpeTOwNsO3dQ-n65AI2FdxQW0Dg.NBaa9xsCtF_rCNvid3JjjAs77Sb-JtnwFbAZvmTkOJs.css?t5ws2n	C:/Users/EJ182LJ/Downloads/sites2/sozoseifoundation/www.sozoseifoundation.org/sites/g/files/qhldwo12076/files/css/optimized/css_RPwu-z18hkkrgOHREpeTOwNsO3dQ-n65AI2FdxQW0Dg.NBaa9xsCtF_rCNvid3JjjAs77Sb-JtnwFbAZvmTkOJs9ca7.css	(from https://www.sozoseifoundation.org/)
18:22:28	1446/1446	---M-Z	200	added ('OK')	text/css	date:Tue,%2018%20Nov%202025%2006:16:13%20GMT	https://www.sozoseifoundation.org/sites/g/files/qhldwo12076/files/css/optimized/css_vWZILEH5_cNAqHaIjE2h_UcoxoXZ_iSyajYGszs3jM0.HiKkf9lZdqaJQXkPrs9ZFj2m1hdaIOMzaD5UyR8a2jo.css?t5ws2n	C:/Users/EJ182LJ/Downloads/sites2/sozoseifoundation/www.sozoseifoundation.org/sites/g/files/qhldwo12076/files/css/optimized/css_vWZILEH5_cNAqHaIjE2h_UcoxoXZ_iSyajYGszs3jM0.HiKkf9lZdqaJQXkPrs9ZFj2m1hdaIOMzaD5UyR8a2jo9ca7.css	(from https://www.sozoseifoundation.org/)
18:22:29	546/546	---M-Z	200	added ('OK')	text/css	date:Tue,%2018%20Nov%202025%2006:16:13%20GMT	https://www.sozoseifoundation.org/sites/g/files/qhldwo12076/files/css/optimized/css_t_V-x-_cGWOx9Ez_4oBYM7kUa-jtUVdm7tifj_XKKUU.8TWxpR-espueLWl5ZKOIVWbmC_bmf3a-I2R4ylDcxPg.css?t5ws2n	C:/Users/EJ182LJ/Downloads/sites2/sozoseifoundation/www.sozoseifoundation.org/sites/g/files/qhldwo12076/files/css/optimized/css_t_V-x-_cGWOx9Ez_4oBYM7kUa-jtUVdm7tifj_XKKUU.8TWxpR-espueLWl5ZKOIVWbmC_bmf3a-I2R4ylDcxPg9ca7.css	(from https://www.sozoseifoundation.org/)
18:22:30	7708/7708	---M-Z	200	added ('OK')	text/css	date:Tue,%2018%20Nov%202025%2006:16:13%20GMT	https://www.sozoseifoundation.org/sites/g/files/qhldwo12076/files/css/optimized/css_91BCDYY01qHxZJ4MSRkKYwHauJw81w3sKXvPcZW6puQ.afz3aCt3EXZjTcVN6wxBLPnsQN-THVagSA7lG0ftFZg.css?t5ws2n	C:/Users/EJ182LJ/Downloads/sites2/sozoseifoundation/www.sozoseifoundation.org/sites/g/files/qhldwo12076/files/css/optimized/css_91BCDYY01qHxZJ4MSRkKYwHauJw81w3sKXvPcZW6puQ.afz3aCt3EXZjTcVN6wxBLPnsQN-THVagSA7lG0ftFZg9ca7.css	(from https://www.sozoseifoundation.org/)
18:22:31	254/254	---M-Z	200	added ('OK')	text/css	date:Tue,%2018%20Nov%202025%2006:16:13%20GMT	https://www.sozoseifoundation.org/sites/g/files/qhldwo12076/files/css/optimized/css_rVqyYZFt6Evtl3fYEq6czIGri03gx9wRjz3Y_ItWYEU.hI45W2fFp3YRRCWsnqTMT4Cc3KLK8mhf0vapTrpMcjg.css?t5ws2n	C:/Users/EJ182LJ/Downloads/sites2/sozoseifoundation/www.sozoseifoundation.org/sites/g/files/qhldwo12076/files/css/optimized/css_rVqyYZFt6Evtl3fYEq6czIGri03gx9wRjz3Y_ItWYEU.hI45W2fFp3YRRCWsnqTMT4Cc3KLK8mhf0vapTrpMcjg9ca7.css	(from https://www.sozoseifoundation.org/)
18:22:32	832/832	---M-Z	200	added ('OK')	text/css	date:Tue,%2018%20Nov%202025%2006:16:09%20GMT	https://www.sozoseifoundation.org/sites/g/files/qhldwo12076/files/css/optimized/css_qO2AoishdJKLKCtcndQBjWGM8F-wZAF9orv7nXKx68o.jiwRVixNti_KpzDO5iPoTJogURXeS7E3hcxDTBUoMdo.css?t5ws2n	C:/Users/EJ182LJ/Downloads/sites2/sozoseifoundation/www.sozoseifoundation.org/sites/g/files/qhldwo12076/files/css/optimized/css_qO2AoishdJKLKCtcndQBjWGM8F-wZAF9orv7nXKx68o.jiwRVixNti_KpzDO5iPoTJogURXeS7E3hcxDTBUoMdo9ca7.css	(from https://www.sozoseifoundation.org/)
18:22:32	491/491	---M-Z	200	added ('OK')	text/css	date:Tue,%2018%20Nov%202025%2006:16:09%20GMT	https://www.sozoseifoundation.org/sites/g/files/qhldwo12076/files/css/optimized/css_UF7ljNEy5Lc8cUWBxDk9g7IM11HuHz9ssrsS1MFZX20.PcTIl2kX5I0nHcAbnOqbD9G1KBH7SoW6XYB3NbAxL1o.css?t5ws2n	C:/Users/EJ182LJ/Downloads/sites2/sozoseifoundation/www.sozoseifoundation.org/sites/g/files/qhldwo12076/files/css/optimized/css_UF7ljNEy5Lc8cUWBxDk9g7IM11HuHz9ssrsS1MFZX20.PcTIl2kX5I0nHcAbnOqbD9G1KBH7SoW6XYB3NbAxL1o9ca7.css	(from https://www.sozoseifoundation.org/)
18:22:33	204/204	---M-Z	200	added ('OK')	text/css	date:Tue,%2018%20Nov%202025%2006:16:09%20GMT	https://www.sozoseifoundation.org/sites/g/files/qhldwo12076/files/css/optimized/css_Nzm2F3xJlahM2jdRzicLk9wgE1ZT9IqT0sxDYtn4GHw.KaYwz1ERkBIz-UiHRQyf6Rieoj9roIwOfGBimzuFBJ4.css?t5ws2n	C:/Users/EJ182LJ/Downloads/sites2/sozoseifoundation/www.sozoseifoundation.org/sites/g/files/qhldwo12076/files/css/optimized/css_Nzm2F3xJlahM2jdRzicLk9wgE1ZT9IqT0sxDYtn4GHw.KaYwz1ERkBIz-UiHRQyf6Rieoj9roIwOfGBimzuFBJ49ca7.css	(from https://www.sozoseifoundation.org/)
18:22:34	864/864	---M-Z	200	added ('OK')	text/css	date:Tue,%2018%20Nov%202025%2006:16:10%20GMT	https://www.sozoseifoundation.org/sites/g/files/qhldwo12076/files/css/optimized/css_1rvzKwYydUJvySPfT7DtPc8fI0oPy2FglyIV09Fl8oE.ydl-_XuUdZXSWbT_lFCJqt0hfBose6GqYVkPnNls7PU.css?t5ws2n	C:/Users/EJ182LJ/Downloads/sites2/sozoseifoundation/www.sozoseifoundation.org/sites/g/files/qhldwo12076/files/css/optimized/css_1rvzKwYydUJvySPfT7DtPc8fI0oPy2FglyIV09Fl8oE.ydl-_XuUdZXSWbT_lFCJqt0hfBose6GqYVkPnNls7PU9ca7.css	(from https://www.sozoseifoundation.org/)
18:22:35	477/477	---M-Z	200	added ('OK')	text/css	date:Tue,%2018%20Nov%202025%2006:16:10%20GMT	https://www.sozoseifoundation.org/sites/g/files/qhldwo12076/files/css/optimized/css_CeRwom0PAvGUuy7W0NxSt_HRil2MSjwd7p5sWhu67xs.EFBJOYM0AbU5CZ8v4EDINGiJ24OHragjMPH8N3vC_GQ.css?t5ws2n	C:/Users/EJ182LJ/Downloads/sites2/sozoseifoundation/www.sozoseifoundation.org/sites/g/files/qhldwo12076/files/css/optimized/css_CeRwom0PAvGUuy7W0NxSt_HRil2MSjwd7p5sWhu67xs.EFBJOYM0AbU5CZ8v4EDINGiJ24OHragjMPH8N3vC_GQ9ca7.css	(from https://www.sozoseifoundation.org/)
18:22:36	492/492	---M-Z	200	added ('OK')	text/css	date:Tue,%2018%20Nov%202025%2006:16:10%20GMT	https://www.sozoseifoundation.org/sites/g/files/qhldwo12076/files/css/optimized/css_JXwuQLNySt7YEiyIafCDAhSDOBW5aW87ZaWwTZEqGbg.J63kRIITpwMJ_0yOYVfko4bSSvfImr7LjfLP2I_GVwE.css?t5ws2n	C:/Users/EJ182LJ/Downloads/sites2/sozoseifoundation/www.sozoseifoundation.org/sites/g/files/qhldwo12076/files/css/optimized/css_JXwuQLNySt7YEiyIafCDAhSDOBW5aW87ZaWwTZEqGbg.J63kRIITpwMJ_0yOYVfko4bSSvfImr7LjfLP2I_GVwE9ca7.css	(from https://www.sozoseifoundation.org/)
18:22:37	905/905	---M-Z	200	added ('OK')	text/css	date:Tue,%2018%20Nov%202025%2006:16:10%20GMT	https://www.sozoseifoundation.org/sites/g/files/qhldwo12076/files/css/optimized/css_Sw8T02rBw9Z7xsftE6ZM9rJ5umht_AvIYQNAxjwegD8.aUAQ43IqLoV1rvDGaEtgzu2WmVqVWNVvvffucznMBDg.css?t5ws2n	C:/Users/EJ182LJ/Downloads/sites2/sozoseifoundation/www.sozoseifoundation.org/sites/g/files/qhldwo12076/files/css/optimized/css_Sw8T02rBw9Z7xsftE6ZM9rJ5umht_AvIYQNAxjwegD8.aUAQ43IqLoV1rvDGaEtgzu2WmVqVWNVvvffucznMBDg9ca7.css	(from https://www.sozoseifoundation.org/)
18:22:38	526/526	---M-Z	200	added ('OK')	text/css	date:Tue,%2018%20Nov%202025%2006:16:10%20GMT	https://www.sozoseifoundation.org/sites/g/files/qhldwo12076/files/css/optimized/css_L5f691Y6OmOZJl02aK1aFZ8ruvcIWJm7QSxPu2q6KMU.LmcmpEXQcHAZgKa6XkUjgfapzy-5JlrldLhhw_bCFhI.css?t5ws2n	C:/Users/EJ182LJ/Downloads/sites2/sozoseifoundation/www.sozoseifoundation.org/sites/g/files/qhldwo12076/files/css/optimized/css_L5f691Y6OmOZJl02aK1aFZ8ruvcIWJm7QSxPu2q6KMU.LmcmpEXQcHAZgKa6XkUjgfapzy-5JlrldLhhw_bCFhI9ca7.css	(from https://www.sozoseifoundation.org/)
18:22:39	2252/2252	---M-Z	200	added ('OK')	text/css	date:Tue,%2018%20Nov%202025%2006:16:10%20GMT	https://www.sozoseifoundation.org/sites/g/files/qhldwo12076/files/css/optimized/css_yGEmdijJ6nazKKcJTIDZb-gipnfpmm6HdEdn-AdmlEA.VLdjyTd1Y5iq3TEnxIGQKUYjgUfR_K3BaXdzqeMJESA.css?t5ws2n	C:/Users/EJ182LJ/Downloads/sites2/sozoseifoundation/www.sozoseifoundation.org/sites/g/files/qhldwo12076/files/css/optimized/css_yGEmdijJ6nazKKcJTIDZb-gipnfpmm6HdEdn-AdmlEA.VLdjyTd1Y5iq3TEnxIGQKUYjgUfR_K3BaXdzqeMJESA9ca7.css	(from https://www.sozoseifoundation.org/)
18:22:40	499/499	---M-Z	200	added ('OK')	text/css	date:Tue,%2018%20Nov%202025%2006:16:10%20GMT	https://www.sozoseifoundation.org/sites/g/files/qhldwo12076/files/css/optimized/css_e-ha61-8JqW42ygHCse4GYVczoe6jxRRgFzom2fxTTs.IyD3ZuwvGFxDB4V85OBhB21DEVldaw8uKcZmJcH71DE.css?t5ws2n	C:/Users/EJ182LJ/Downloads/sites2/sozoseifoundation/www.sozoseifoundation.org/sites/g/files/qhldwo12076/files/css/optimized/css_e-ha61-8JqW42ygHCse4GYVczoe6jxRRgFzom2fxTTs.IyD3ZuwvGFxDB4V85OBhB21DEVldaw8uKcZmJcH71DE9ca7.css	(from https://www.sozoseifoundation.org/)
18:22:41	741/741	---M-Z	200	added ('OK')	text/css	date:Tue,%2018%20Nov%202025%2006:16:10%20GMT	https://www.sozoseifoundation.org/sites/g/files/qhldwo12076/files/css/optimized/css_cjDI52aJ1Vdr-7A_JokZBl0QRxFBCYPZ0-NJTg5pO_Y.3A-1R8NGXOfT-cjFMieNlGb8_ksUd7s0bAMfL12i_Yg.css?t5ws2n	C:/Users/EJ182LJ/Downloads/sites2/sozoseifoundation/www.sozoseifoundation.org/sites/g/files/qhldwo12076/files/css/optimized/css_cjDI52aJ1Vdr-7A_JokZBl0QRxFBCYPZ0-NJTg5pO_Y.3A-1R8NGXOfT-cjFMieNlGb8_ksUd7s0bAMfL12i_Yg9ca7.css	(from https://www.sozoseifoundation.org/)
18:22:41	546/546	---M-Z	200	added ('OK')	text/css	date:Tue,%2018%20Nov%202025%2006:16:10%20GMT	https://www.sozoseifoundation.org/sites/g/files/qhldwo12076/files/css/optimized/css_V79B7a4qTRJakLA2xfHJmi-DCCztIRV1QuOaDHeVTxg.G6s4gPZTzE0ATCAS6U7tUJCboKbP2FQNWl_858r1bAM.css?t5ws2n	C:/Users/EJ182LJ/Downloads/sites2/sozoseifoundation/www.sozoseifoundation.org/sites/g/files/qhldwo12076/files/css/optimized/css_V79B7a4qTRJakLA2xfHJmi-DCCztIRV1QuOaDHeVTxg.G6s4gPZTzE0ATCAS6U7tUJCboKbP2FQNWl_858r1bAM9ca7.css	(from https://www.sozoseifoundation.org/)
